Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"18/12/23, 14:23:54",0222086421,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26854' viewed the course with id '3330'.,web,10.187.24.235
"18/12/23, 14:13:04",0221666404,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26740' has viewed the submission status page for the assignment with course module id '333136'.,web,188.189.55.243
"18/12/23, 14:13:04",0221666404,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26740' viewed the 'assign' activity with course module id '333136'.,web,188.189.55.243
"18/12/23, 14:12:58",0221666404,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26740' viewed the course with id '3330'.,web,188.189.55.243
"18/12/23, 14:00:23",0211277704,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23066' viewed the course with id '3330'.,web,94.252.121.206
"18/12/23, 13:02:04",0211277704,-,Forum: Announcements,Forum,Discussion viewed,The user with id '23066' has viewed the discussion with id '117447' in the forum with course module id '317923'.,web,94.252.121.206
"18/12/23, 13:02:00",0211277704,-,Forum: Announcements,Forum,Course module viewed,The user with id '23066' viewed the 'forum' activity with course module id '317923'.,web,94.252.121.206
"18/12/23, 13:01:26",0211277704,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23066' viewed the course with id '3330'.,web,94.252.121.206
"18/12/23, 12:12:44",0221081548,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '27163' has viewed the submission status page for the assignment with course module id '329712'.,web,87.240.233.125
"18/12/23, 12:12:44",0221081548,-,Assignment: Homework Assignment 3,Assignment,Feedback viewed,The user with id '27163' viewed the feedback for the user with id '27163' for the assignment with course module id '329712'.,web,87.240.233.125
"18/12/23, 12:12:44",0221081548,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '27163' viewed the 'assign' activity with course module id '329712'.,web,87.240.233.125
"18/12/23, 12:12:38",0221081548,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27163' viewed the course with id '3330'.,web,87.240.233.125
"18/12/23, 12:12:28",0221081548,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '27163' has viewed the submission status page for the assignment with course module id '333136'.,web,87.240.233.125
"18/12/23, 12:12:28",0221081548,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '27163' viewed the 'assign' activity with course module id '333136'.,web,87.240.233.125
"18/12/23, 12:12:21",0221081548,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27163' viewed the course with id '3330'.,web,87.240.233.125
"18/12/23, 12:05:56",0221823214,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '27444' has viewed the submission status page for the assignment with course module id '333136'.,web,178.254.111.84
"18/12/23, 12:05:56",0221823214,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '27444' viewed the 'assign' activity with course module id '333136'.,web,178.254.111.84
"18/12/23, 12:04:09",0220619006,-,File: Lecture - Week 13,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '334723'.,web,158.64.79.12
"18/12/23, 12:03:58",0220619006,-,File: Lecture - Week 12,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '333133'.,web,158.64.79.12
"18/12/23, 12:03:44",0220619006,-,File: Lecture - Week 11,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '332047'.,web,158.64.79.12
"18/12/23, 12:03:34",0220619006,-,File: Lecture - Week 10,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '330772'.,web,158.64.79.12
"18/12/23, 12:03:22",0220619006,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '328914'.,web,158.64.79.12
"18/12/23, 12:03:15",0220619006,-,"File: Lecture - Week 8 (self-balancing trees, part 1)",File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '328546'.,web,158.64.79.12
"18/12/23, 12:03:06",0220619006,-,File: Lecture - Week 6,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '327542'.,web,158.64.79.12
"18/12/23, 12:02:58",0220619006,-,File: Lecture - Week 4,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '323099'.,web,158.64.79.12
"18/12/23, 12:02:50",0220619006,-,File: Lecture - Week 5,File,Course module viewed,The user with id '26806' viewed the 'resource' activity with course module id '325107'.,web,158.64.79.12
"18/12/23, 12:02:33",0220619006,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26806' viewed the course with id '3330'.,web,158.64.79.12
"18/12/23, 11:49:52",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the course with id '3330'.,web,197.149.19.10
"18/12/23, 11:40:31",0180632649,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '9473' viewed the course with id '3330'.,web,178.249.195.169
"18/12/23, 11:40:28",0180632649,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '9473' has viewed the submission status page for the assignment with course module id '333136'.,web,178.249.195.169
"18/12/23, 11:40:28",0180632649,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '9473' viewed the 'assign' activity with course module id '333136'.,web,178.249.195.169
"18/12/23, 11:40:24",0180632649,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '9473' viewed the course with id '3330'.,web,178.249.195.169
"18/12/23, 11:37:45",022012681F,-,File: Lecture - Week 11,File,Course module viewed,The user with id '28192' viewed the 'resource' activity with course module id '332047'.,web,197.149.19.10
"18/12/23, 11:37:40",022012681F,-,File: Lecture - Week 12,File,Course module viewed,The user with id '28192' viewed the 'resource' activity with course module id '333133'.,web,197.149.19.10
"18/12/23, 10:18:34",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,10.167.42.224
"18/12/23, 09:55:13",022012681F,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '28192' has viewed the submission status page for the assignment with course module id '333136'.,web,197.149.19.10
"18/12/23, 09:55:13",022012681F,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '28192' viewed the 'assign' activity with course module id '333136'.,web,197.149.19.10
"18/12/23, 09:55:03",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the course with id '3330'.,web,197.149.19.10
"18/12/23, 01:38:25",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:38:12",0221541510,-,File: Lecture - Week 12,File,Course module viewed,The user with id '26796' viewed the 'resource' activity with course module id '333133'.,web,87.240.208.190
"18/12/23, 01:38:07",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:36:57",0221541510,-,File: Lecture - Week 11,File,Course module viewed,The user with id '26796' viewed the 'resource' activity with course module id '332047'.,web,87.240.208.190
"18/12/23, 01:36:44",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:05:40",0221541510,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26796' has viewed the submission status page for the assignment with course module id '333136'.,web,87.240.208.190
"18/12/23, 01:05:40",0221541510,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26796' viewed the 'assign' activity with course module id '333136'.,web,87.240.208.190
"18/12/23, 01:05:34",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:05:30",0221541510,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26796' has viewed the submission status page for the assignment with course module id '329712'.,web,87.240.208.190
"18/12/23, 01:05:30",0221541510,-,Assignment: Homework Assignment 3,Assignment,Feedback viewed,The user with id '26796' viewed the feedback for the user with id '26796' for the assignment with course module id '329712'.,web,87.240.208.190
"18/12/23, 01:05:29",0221541510,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26796' viewed the 'assign' activity with course module id '329712'.,web,87.240.208.190
"18/12/23, 01:05:25",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:05:21",0221541510,-,Assignment: Homework Assignment 1,Assignment,The status of the submission has been viewed.,The user with id '26796' has viewed the submission status page for the assignment with course module id '321684'.,web,87.240.208.190
"18/12/23, 01:05:21",0221541510,-,Assignment: Homework Assignment 1,Assignment,Feedback viewed,The user with id '26796' viewed the feedback for the user with id '26796' for the assignment with course module id '321684'.,web,87.240.208.190
"18/12/23, 01:05:21",0221541510,-,Assignment: Homework Assignment 1,Assignment,Course module viewed,The user with id '26796' viewed the 'assign' activity with course module id '321684'.,web,87.240.208.190
"18/12/23, 01:05:18",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,87.240.208.190
"18/12/23, 01:05:13",0221541510,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26796' has viewed the submission status page for the assignment with course module id '325124'.,web,87.240.208.190
"18/12/23, 01:05:13",0221541510,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26796' viewed the feedback for the user with id '26796' for the assignment with course module id '325124'.,web,87.240.208.190
"18/12/23, 01:05:13",0221541510,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26796' viewed the 'assign' activity with course module id '325124'.,web,87.240.208.190
